0,0.044030190
1,0.041953087
2,0.038823128
3,0.038294554
4,0.038935900
5,0.038983345
6,0.038764715
7,0.038491726
8,0.038711786
9,0.038949728
10,0.038347244
11,0.038435936
12,0.038425207
13,0.038471222
14,0.038486004
15,0.038461447
16,0.038493395
17,0.038431406
18,0.039017916
19,0.039375782
20,0.039647102
21,0.039726257
22,0.040074587
23,0.040469408
24,0.040880203
25,0.040512323
26,0.040187597
27,0.039753675
28,0.039473534
29,0.039405584
30,0.039237499
31,0.039344549
32,0.039452553
33,0.039245129
34,0.039132118
35,0.038650513
36,0.038830519
37,0.038695097
38,0.038848639
39,0.038681269
40,0.038590908
41,0.038530827
42,0.038636208
43,0.038879395
44,0.039263487
45,0.039426327
46,0.039935350
47,0.039718866
48,0.040186644
49,0.040212393
50,0.040100574
51,0.040185213
52,0.040163517
53,0.039917707
54,0.039733171
55,0.039820433
56,0.039765120
57,0.039507627
58,0.039402962
59,0.039350986
60,0.039217472
61,0.038991928
62,0.038997412
63,0.038817167
64,0.038819551
65,0.038607359
66,0.039070606
67,0.039670706
68,0.039586544
69,0.039339304
70,0.038836956
71,0.039730310
72,0.040024519
73,0.039974928
74,0.040154934
75,0.039774895
76,0.040313482
77,0.040265799
78,0.040143251
79,0.040225267
80,0.039665222
81,0.039853096
82,0.040092468
83,0.039788008
84,0.039582729
85,0.039348364
86,0.039343357
87,0.039309502
88,0.039318800
89,0.039286852
90,0.039262295
91,0.039156675
92,0.039390802
93,0.039335012
94,0.039790154
95,0.039797306
96,0.039793968
97,0.039656162
98,0.039623737
99,0.040101528
100,0.040363312
101,0.040308952
102,0.040368080
103,0.040230513
104,0.039832354
105,0.039555788
106,0.039805412
107,0.040385723
108,0.040251493
109,0.039704561
110,0.039294958
111,0.039508820
112,0.039863348
113,0.040385962
114,0.039471388
115,0.039193869
116,0.039626598
117,0.039956808
118,0.040688515
119,0.040136099
120,0.039569616
121,0.039593458
122,0.039867163
123,0.040467501
124,0.040343523
125,0.039956808
126,0.039957047
