0,0.044697431
1,0.041288583
2,0.041916508
3,0.042656314
4,0.043170631
5,0.043672198
6,0.044611272
7,0.044673612
8,0.045718375
9,0.046524860
10,0.045851374
11,0.047584003
12,0.047349695
13,0.050528555
14,0.049600841
15,0.050699493
16,0.051324121
17,0.051205681
18,0.050256057
19,0.051182991
20,0.051031742
21,0.050938292
22,0.051435060
23,0.051768887
24,0.050804154
25,0.056989385
26,0.051450449
27,0.051648758
28,0.052444933
29,0.052125955
30,0.051803377
31,0.052186564
32,0.051159452
33,0.051155131
34,0.052135825
35,0.051515889
36,0.051065532
37,0.052593373
38,0.051757197
39,0.050965303
40,0.050986812
41,0.054470831
42,0.051241281
43,0.050239817
44,0.050773504
45,0.052647451
46,0.051591299
47,0.052234024
48,0.054409671
49,0.052480224
50,0.052434263
51,0.053078809
52,0.053739835
53,0.052730512
54,0.053070219
55,0.052440753
56,0.053517997
57,0.053371118
58,0.053125289
59,0.052911431
60,0.053571256
61,0.053200999
62,0.053476717
63,0.053000619
64,0.053118040
65,0.054073344
66,0.053506326
67,0.053945514
68,0.053445947
69,0.054009084
70,0.053610506
71,0.054831689
72,0.054648209
73,0.054137692
74,0.053902165
75,0.053549206
76,0.059771938
77,0.054010634
78,0.054349391
79,0.053773215
80,0.054388052
81,0.055470325
82,0.054486421
83,0.055228566
84,0.054092153
85,0.054345142
86,0.054252102
87,0.054661249
88,0.054625730
89,0.054855209
90,0.054956018
91,0.063141087
92,0.055324466
93,0.055060727
94,0.054473551
95,0.054675359
96,0.054463151
97,0.054561311
98,0.055436744
99,0.055238877
100,0.054874858
101,0.054592960
102,0.055073287
103,0.054533780
104,0.054581151
105,0.054688089
106,0.054813529
107,0.054598670
108,0.054616980
109,0.054436742
110,0.054460151
111,0.055135037
112,0.054885599
113,0.056112771
114,0.055584074
115,0.059582289
116,0.057753820
117,0.054976118
118,0.054691880
119,0.055374945
120,0.054408682
121,0.054894598
122,0.059985667
123,0.054851519
124,0.054981288
125,0.055332946
126,0.055100817
