0,0.433554888
1,0.429091215
2,0.427351236
3,0.427566767
4,0.429317236
5,0.427252293
6,0.430813313
7,0.426184177
8,0.429206371
9,0.426769257
10,0.427142859
11,0.428635359
12,0.426586151
13,0.427300453
14,0.428183556
15,0.429381132
16,0.427856922
17,0.426280260
18,0.429456711
19,0.428540230
20,0.426983118
21,0.429831743
22,0.430869341
23,0.435963631
24,0.430326700
25,0.429391861
26,0.428517342
27,0.429274559
28,0.428289652
29,0.428123474
30,0.427875757
31,0.428035498
32,0.427851677
33,0.429005384
34,0.428115368
35,0.427271605
36,0.428044558
37,0.428333759
38,0.428138971
39,0.429062605
40,0.430280685
41,0.427119970
42,0.430588961
43,0.428001404
44,0.427355289
45,0.427958965
46,0.428700924
47,0.429383516
48,0.427939892
49,0.429562092
50,0.428202152
51,0.428477287
52,0.428619385
53,0.429528475
54,0.427862644
55,0.428032637
56,0.428974867
57,0.427818775
58,0.429229498
59,0.427821875
60,0.427103519
61,0.428255320
62,0.430182219
63,0.429949045
64,0.432123184
65,0.425632954
66,0.427643061
67,0.429878950
68,0.429509401
69,0.429098845
70,0.426890612
71,0.429002523
72,0.427117348
73,0.430318117
74,0.426525593
75,0.428343296
76,0.429731369
77,0.429542065
78,0.427507639
79,0.429085493
80,0.430525780
81,0.424628735
82,0.428935528
83,0.430074215
84,0.427989006
85,0.429244518
86,0.429986715
87,0.427940130
88,0.427328110
89,0.428509235
90,0.431425810
91,0.429613352
92,0.426745415
93,0.429543018
94,0.428827524
95,0.431555510
96,0.429981470
97,0.428417444
98,0.428545475
99,0.426349401
100,0.429070950
101,0.427070379
102,0.428214550
103,0.430227518
104,0.427354336
105,0.428632498
106,0.429399729
107,0.426577091
108,0.430148602
109,0.429282665
110,0.428714037
111,0.431018114
112,0.426629782
113,0.429498672
114,0.430788279
115,0.431287050
116,0.427211046
117,0.430677176
118,0.428672314
119,0.428873777
120,0.427289009
121,0.431093216
122,0.429442167
123,0.429529190
124,0.429001808
125,0.428340673
126,0.426962137
