0,0.057384253
1,0.053124905
2,0.053631783
3,0.053453922
4,0.052829981
5,0.052807570
6,0.052617311
7,0.052814245
8,0.052748442
9,0.052582979
10,0.053673267
11,0.052657843
12,0.052741766
13,0.052817345
14,0.052653790
15,0.052598238
16,0.053496122
17,0.052607059
18,0.052515030
19,0.052717924
20,0.053231239
21,0.052571297
22,0.053140402
23,0.052709579
24,0.052718401
25,0.053247690
26,0.053029776
27,0.057217836
28,0.052752972
29,0.052954435
30,0.052800655
31,0.052841187
32,0.053037167
33,0.053416252
34,0.052935123
35,0.052998304
36,0.052825928
37,0.053819180
38,0.054705143
39,0.053129196
40,0.054351330
41,0.053048849
42,0.052711248
43,0.052681208
44,0.052641869
45,0.052988052
46,0.053045511
47,0.052644491
48,0.052900553
49,0.052747965
50,0.052852869
51,0.052978277
52,0.052687168
53,0.052978754
54,0.053083658
55,0.052809000
56,0.052955389
57,0.052836180
58,0.053262472
59,0.052789688
60,0.053605318
61,0.053436041
62,0.052774429
63,0.053117037
64,0.052626848
65,0.052735329
66,0.052787781
67,0.052614689
68,0.054018259
69,0.052933455
70,0.052645206
71,0.052763462
72,0.052876234
73,0.053062916
74,0.052887201
75,0.052801132
76,0.053051710
77,0.052749395
78,0.052731752
79,0.052693129
80,0.052969456
81,0.052767992
82,0.052877665
83,0.052916765
84,0.052866459
85,0.052758932
86,0.053085089
87,0.052808523
88,0.052790403
89,0.052842855
90,0.052990198
91,0.052792788
92,0.052932501
93,0.052852154
94,0.052906513
95,0.053194761
96,0.053051233
97,0.052891254
98,0.052942753
99,0.053001881
100,0.052823782
101,0.052679062
102,0.053088903
103,0.052727699
104,0.052721500
105,0.052973986
106,0.052798748
107,0.053128719
108,0.053009748
109,0.052915335
110,0.052899599
111,0.053119659
112,0.052849770
113,0.052858829
114,0.053015232
115,0.052965879
116,0.052940369
117,0.053681850
118,0.053010464
119,0.053120613
120,0.052914619
121,0.053128004
122,0.052949905
123,0.052884579
124,0.052904844
125,0.053132772
126,0.052984953
127,0.053133726
128,0.053177595
129,0.053249598
130,0.053136826
131,0.053043842
132,0.053130150
133,0.053153515
134,0.053614378
135,0.053419352
136,0.054543257
137,0.053015232
138,0.053485632
139,0.053089619
140,0.053181648
141,0.053476572
142,0.053086996
143,0.052891493
144,0.053358793
145,0.053959608
146,0.053456068
147,0.054017782
148,0.053329706
149,0.053213358
150,0.053122282
151,0.053059578
152,0.053182364
153,0.053228617
154,0.053460598
155,0.053142071
156,0.053114414
157,0.053171396
158,0.053274155
159,0.053230524
160,0.053283453
161,0.053328276
162,0.053562403
163,0.053240538
164,0.053061962
165,0.053157806
166,0.053348064
167,0.053327560
168,0.053085804
169,0.053380251
170,0.053319454
171,0.053316355
172,0.053965807
173,0.053122997
174,0.053312778
175,0.055060625
176,0.053299427
177,0.053322077
178,0.053344011
179,0.053466320
180,0.053123951
181,0.053231478
182,0.053277969
183,0.053492069
184,0.053192377
185,0.053478241
186,0.053483963
187,0.053278685
188,0.053231955
189,0.053351402
190,0.053029060
191,0.053287983
192,0.053217411
193,0.053191662
194,0.053303242
195,0.054406881
196,0.053441286
197,0.053297043
198,0.053221941
199,0.053340912
200,0.053801775
201,0.053263664
202,0.053087473
203,0.053184509
204,0.053337812
205,0.054762363
206,0.053123713
207,0.053162813
208,0.053213120
209,0.053500414
210,0.053157568
211,0.053295374
212,0.053264856
213,0.053341150
214,0.053221464
215,0.053534269
216,0.053209782
217,0.053267956
218,0.053161860
219,0.053303480
220,0.053340197
221,0.053454399
222,0.053261042
223,0.053450346
224,0.053137541
225,0.053251266
226,0.054478407
227,0.053466558
228,0.054162741
229,0.053191185
230,0.053447723
231,0.053242922
232,0.053366184
233,0.054724693
234,0.053466320
235,0.053372145
236,0.053431034
237,0.053213120
238,0.053552628
239,0.053143263
240,0.053103209
241,0.053198338
242,0.053341627
243,0.053118467
244,0.053476334
245,0.053213358
246,0.053279638
247,0.053201675
248,0.053181648
249,0.053504229
250,0.054484367
251,0.053611755
252,0.053520441
253,0.053258896
254,0.053533316
